length,dia,pre,mass,quality,enthalpy,temp,outcome
0.00801,3,9810,505,0.813,186,275.88,427
0.00801,3,9810,501,0.821,117,289.02,405
0.008,3,9810,507,0.9,813,138,666
0.008,3,9810,500,0.894,678,169.48,619
0.008,3,9810,500,0.894,359,240.53,515
0.00782,3,9510,1000,0.562,331,243.68,746
0.00801,3,9810,1000,0.533,1091,71.86,1192
0.00801,3,9810,1000,0.546,902,116.97,1078
0.00801,3,9810,1000,0.529,894,118.87,1057
0.00801,3,9810,1000,0.556,787,144.11,1011
0.00801,3,9810,1000,0.538,770,148.09,983
0.00801,3,9810,1000,0.557,625,181.66,905
0.00801,3,9810,1000,0.572,576,192.81,886
0.00801,3,9810,1000,0.564,535,202.04,853
0.00801,3,9810,1000,0.563,481,214.07,816
0.00801,3,9810,1000,0.541,411,229.38,751
0.00801,3,9810,1000,0.565,411,229.38,771
0.00801,3,9810,1000,0.547,325,247.71,699
0.00801,3,9810,1000,0.579,306,251.67,715
0.00801,3,9810,1000,0.558,79,295.96,546
0.00801,3,9810,1003,0.525,1129,62.74,1216
0.00801,3,9810,1003,0.517,1045,82.88,1154
0.00801,3,9810,1009,0.508,995,94.83,1119
0.00801,3,9810,1003,0.532,915,113.89,1081
0.00801,3,9810,1009,0.532,855,128.1,1046
0.00801,3,9810,1009,0.543,726,158.36,970
0.00801,3,9810,1009,0.548,656,174.55,927
0.00801,3,9810,1003,0.548,599,187.59,885
0.00801,3,9900,1003,0.553,530,204.03,842
0.00801,3,9810,1009,0.561,458,219.14,808
0.00801,3,9810,1009,0.553,311,250.63,703
0.00801,3,9810,1003,0.559,90,293.97,558
0.00801,3,9810,1003,0.57,63,298.81,548
0.00799,3,9810,1001,0.515,748,153.23,949
0.00799,3,9810,1001,0.551,661,173.4,920
0.00799,3,9810,1001,0.55,616,183.71,896
0.00799,3,9810,1001,0.552,572,193.71,867
0.00799,3,9810,1001,0.568,387,234.56,761
0.00799,3,9810,1001,0.573,340,244.55,734
0.00799,3,9810,1001,0.576,301,252.71,710
0.008,3,9810,1000,0.586,513,206.96,859
0.008,3,9810,1000,0.55,416,228.3,801
0.008,3,9810,1000,0.59,387,234.56,783
0.008,3,9810,1000,0.595,359,240.53,763
0.008,3,9810,1000,0.6,170,278.98,645
0.008,3,9810,1000,0.586,79,295.96,576
0.00785,3,9810,1034,0.592,1028,86.95,1219
0.00781,3,9610,1067,0.558,977,97.08,1191
0.00785,3,9810,1040,0.608,927,111.03,1172
0.00781,3,9810,1027,0.631,821,136.12,1102
0.00781,3,9810,1062,0.594,643,177.53,985
0.00781,3,10000,1040,0.591,611,186.71,946
0.00781,3,9810,1033,0.602,462,218.26,845
0.00785,3,9710,1034,0.617,402,230.39,826
0.00781,3,9710,974,0.595,378,235.55,742
0.00781,3,9810,1056,0.6,291,254.78,746
0.00781,3,10000,969,0.607,179,278.85,614
0.00785,3,9900,1040,0.583,137,286.02,616
0.00781,3,9810,1054,0.602,79,295.96,605
0.00782,3,9900,2000,0.198,1032,86.91,1764
0.00782,3,10000,2000,0.231,940,109.87,1696
0.00782,3,10000,2000,0.212,915,115.81,1628
0.00782,3,10000,2000,0.251,864,127.89,1628
0.00782,3,9810,2000,0.262,761,150.19,1520
0.00782,3,9810,2000,0.289,661,173.4,1425
0.00782,3,9810,2000,0.281,621,182.57,1357
0.00782,3,10000,2000,0.293,558,198.71,1289
0.00782,3,10000,2000,0.306,489,214.11,1221
0.00782,3,9610,2000,0.336,393,231.39,1153
0.00782,3,10000,2000,0.324,367,240.58,1085
0.00796,3,9810,2000,0.19,1150,57.7,1866
0.00796,3,9810,2000,0.196,1062,78.81,1759
0.00796,3,9810,2000,0.26,868,125.03,1625
0.00796,3,9810,2000,0.289,718,160.22,1466
0.00796,3,9810,2000,0.323,652,175.47,1440
0.00796,3,9810,2000,0.322,462,218.26,1186
0.00796,3,9810,2000,0.334,373,237.55,1080
0.00796,3,9810,2000,0.33,316,249.59,1008
0.00796,3,9810,2000,0.325,85,294.88,693
0.00796,3,9810,2000,0.32,74,296.86,666
0.00801,3,9810,2000,0.177,1184,49.53,1876
0.00801,3,9810,2000,0.205,1003,92.92,1686
0.00801,3,9810,2000,0.245,995,94.83,1746
0.00801,3,9810,2000,0.24,894,118.87,1603
0.00801,3,9810,2000,0.263,834,133.06,1566
0.00801,3,9810,2000,0.264,826,134.94,1554
0.00801,3,9810,2000,0.274,761,150.19,1488
0.00801,3,9810,2000,0.307,643,177.53,1391
0.00801,3,9810,2000,0.294,603,186.68,1315
0.00801,3,9810,2000,0.296,581,191.67,1289
0.00801,3,9810,2000,0.301,522,204.95,1221
0.00801,3,9810,2000,0.306,476,215.17,1170
0.00801,3,9810,2000,0.304,416,228.3,1086
0.00801,3,9810,2000,0.324,354,241.6,1041
0.00801,3,9810,2000,0.324,277,257.66,939
0.00801,3,9810,2000,0.319,232,266.78,870
0.00801,3,9810,2000,0.345,107,290.87,751
0.00801,3,9810,2007,0.25,1041,83.84,1828
0.00801,3,9810,2007,0.273,906,116.02,1690
0.00801,3,9810,2007,0.286,843,130.93,1627
0.00801,3,9810,2007,0.307,770,148.09,1568
0.00801,3,9810,2007,0.314,705,163.23,1492
0.00801,3,9810,2007,0.325,656,174.55,1449
0.00801,3,9810,2012,0.348,526,204.06,1323
0.00801,3,9810,2012,0.358,462,218.26,1256
0.00801,3,9810,2007,0.371,397,232.41,1188
0.00801,3,9810,2012,0.406,133,286.03,903
0.00795,3,9810,2060,0.279,944,106.99,1810
0.00795,3,9810,2030,0.309,885,121,1740
0.00795,3,9810,2000,0.32,748,153.23,1579
0.00795,3,9810,2040,0.319,594,188.72,1399
0.00795,3,9810,1981,0.336,549,198.9,1315
0.00795,3,9810,2000,0.355,411,229.38,1204
0.00795,3,9810,1990,0.347,369,238.41,1129
0.00795,3,9810,1950,0.333,291,254.78,986
0.00799,3,9810,1997,0.268,834,133.06,1574
0.00799,3,9810,2008,0.311,661,173.4,1428
0.00799,3,9810,2002,0.316,616,183.71,1374
0.00799,3,9810,2002,0.323,572,193.71,1328
0.00799,3,9810,1991,0.35,434,224.39,1189
0.00799,3,9810,1997,0.336,387,234.56,1106
0.00799,3,9810,2002,0.341,340,244.55,1056
0.00799,3,9810,2002,0.348,291,254.78,1003
0.00799,3,9810,2002,0.358,242,264.77,956
0.00799,3,9810,2002,0.366,196,273.92,910
0.00799,3,9810,2002,0.39,139,284.9,876
0.008,3,9810,2000,0.345,594,188.72,1399
0.008,3,9810,1995,0.361,420,227.43,1196
0.008,3,9810,2000,0.359,79,295.96,751
0.00781,3,9810,2007,0.302,1079,74.74,1920
0.00785,3,9810,2028,0.279,1011,91.01,1825
0.00781,3,9710,2030,0.282,978,97.87,1776
0.00781,3,9610,1984,0.314,927,108.99,1728
0.00785,3,9900,1982,0.313,898,118.83,1685
0.00785,3,9710,1999,0.315,804,139.11,1591
0.00785,3,9900,2010,0.327,722,160.18,1510
0.00781,3,9710,2048,0.297,696,164.32,1446
0.00785,3,9810,1987,0.346,625,181.66,1418
0.00781,3,9710,1972,0.387,594,187.74,1418
0.00785,3,9610,1993,0.357,531,201,1323
0.00781,3,9900,2042,0.35,498,211.16,1266
0.00785,3,9810,2028,0.364,439,223.3,1219
0.00781,3,9710,1984,0.39,416,227.36,1205
0.00781,3,9810,2036,0.349,306,251.67,1018
0.00781,3,9810,2002,0.378,217,269.77,931
0.00781,3,9810,2036,0.348,160,280.9,822
0.00781,3,9900,1996,0.385,100,292.88,791
0.00782,3,9810,4000,0.059,670,171.32,2035
0.00782,3,9810,4000,0.063,639,178.45,1967
0.00782,3,9810,4000,0.077,594,188.72,1900
0.00782,3,9900,4000,0.074,571,194.81,1832
0.00782,3,9810,4000,0.106,508,208.08,1764
0.00782,3,9900,4000,0.141,438,224.36,1696
0.00782,3,9510,4000,0.189,341,241.57,1628
0.00782,3,9610,4000,0.193,312,248.6,1560
0.00796,3,9810,4000,0.028,1217,41.59,3332
0.00796,3,9810,4000,0.031,1146,58.66,3052
0.00796,3,9810,4000,0.037,1074,75.94,2999
0.00796,3,9810,4000,0.093,705,163.23,2213
0.00796,3,9810,4000,0.099,616,183.71,1999
0.00796,3,9810,4000,0.107,540,200.92,1813
0.00801,3,9810,4000,0.122,535,202.04,1841
0.00801,3,9810,4000,0.182,330,246.66,1515
0.00801,3,9810,4000,0.188,316,249.59,1502
0.00801,3,9810,4000,0.215,242,264.77,1400
0.00801,3,9810,4000,0.248,170,278.98,1327
0.00801,3,9810,4000,0.252,139,284.9,1260
0.00801,3,9810,4000,0.252,107,290.87,1174
0.00801,3,9710,4030,0.11,718,159.21,2302
0.00801,3,9810,4030,0.106,687,167.4,2209
0.00801,3,9810,4024,0.111,661,173.4,2154
0.00801,3,9810,4030,0.114,616,183.71,2049
0.00801,3,9900,4030,0.136,480,215.15,1772
0.00801,3,9810,4008,0.162,420,227.43,1689
0.00801,3,9810,4004,0.165,383,235.41,1608
0.00801,3,9810,4012,0.193,296,253.74,1481
0.00801,3,9810,4008,0.228,232,266.78,1428
0.00801,3,9810,3987,0.263,149,283,1334
0.00801,3,9810,3972,0.282,101,291.97,1266
0.00801,3,9810,3983,0.285,63,298.81,1207
0.00795,3,9810,4087,0.09,683,168.32,2149
0.00795,3,9810,4031,0.105,594,188.72,1939
0.00795,3,9810,4025,0.122,554,197.77,1898
0.00795,3,9810,4000,0.135,494,211.19,1772
0.00795,3,9810,4036,0.141,453,220.23,1711
0.00795,3,9810,4000,0.157,420,227.43,1659
0.00795,3,9810,4010,0.17,364,239.47,1559
0.00795,3,9810,4005,0.186,306,251.67,1471
0.00795,3,9810,4109,0.195,267,259.7,1445
0.00795,3,9810,4134,0.215,211,270.96,1380
0.00795,3,9810,4034,0.234,160,280.9,1299
0.00799,3,9810,4015,0.146,490,212.08,1819
0.00799,3,9810,3988,0.162,439,223.3,1730
0.00799,3,9810,3999,0.203,286,255.81,1478
0.00799,3,9810,3999,0.259,191,274.9,1424
0.00781,3,9710,3945,0.084,969,100.01,2748
0.00781,3,9610,3968,0.077,901,115.17,2579
0.00781,3,9900,3919,0.106,739,156.23,2219
0.00781,3,9510,4061,0.167,435,221.32,1735
0.00781,3,9610,4015,0.233,268,257.71,1505
0.00781,3,9610,3942,0.253,182,274.93,1341
0.00781,3,9900,4026,0.297,67,298.82,1193
0.00801,3,13730,500,0.686,1237,74.58,656
0.00801,3,13730,500,0.668,1170,90.65,628
0.00801,3,13730,500,0.663,690,202.91,468
0.00801,3,13730,500,0.656,484,247.96,399
0.00801,3,13730,500,0.664,355,274.45,359
0.00801,3,13730,500,0.677,205,302.86,314
0.00801,3,13730,501,0.561,1200,83.46,599
0.00801,3,13730,501,0.566,1158,93.52,585
0.00801,3,13730,497,0.581,1090,109.76,568
0.00801,3,13830,501,0.583,1027,125.66,547
0.00801,3,13730,501,0.595,959,140.81,533
0.00801,3,13730,501,0.629,815,174.4,497
0.00801,3,13730,501,0.608,735,192.73,474
0.00801,3,13730,501,0.636,639,214.32,442
0.00801,3,13730,501,0.643,416,262.13,372
0.00801,3,13730,501,0.638,282,288.66,327
0.008,3,13730,500,0.69,937,145.98,560
0.008,3,13730,500,0.732,789,180.39,525
0.008,3,13730,500,0.718,406,264.17,395
0.008,3,13730,500,0.711,238,296.88,340
0.008,3,13730,500,0.641,141,313.92,282
0.00782,3,13730,1000,0.29,780,182.46,746
0.00782,3,13730,1000,0.32,644,213.21,678
0.00782,3,13730,1000,0.349,513,241.8,611
0.00801,3,13730,1000,0.299,1250,71.46,1041
0.00801,3,13730,1000,0.324,1200,83.46,1027
0.00801,3,13730,1000,0.346,1052,118.81,944
0.00801,3,13730,1000,0.377,907,153.02,870
0.00801,3,13730,1000,0.357,837,169.32,811
0.00801,3,13730,1000,0.372,690,202.91,725
0.00801,3,13730,1000,0.382,639,214.32,699
0.00801,3,13730,1000,0.406,556,232.54,662
0.00801,3,13730,1000,0.426,508,242.87,645
0.00801,3,13730,1000,0.438,494,245.84,645
0.00801,3,13730,1000,0.447,455,254.05,625
0.00801,3,13730,1000,0.443,334,278.61,544
0.00801,3,13730,1000,0.493,164,310.03,469
0.00801,3,13730,1000,0.54,98,320.91,460
0.00801,3,13730,1009,0.302,1288,62.33,1081
0.00801,3,13730,1003,0.331,1195,84.66,1035
0.00801,3,13730,1009,0.367,850,166.3,829
0.00801,3,13730,1009,0.356,744,190.68,759
0.00801,3,13730,1009,0.414,411,263.15,582
0.00801,3,13730,1003,0.441,334,278.61,547
0.00801,3,13730,998,0.458,244,295.77,497
0.00801,3,13730,1009,0.45,176,307.96,453
0.00801,3,13730,1009,0.488,74,324.63,409
0.00799,3,13730,996,0.362,993,132.79,914
0.00799,3,13730,1001,0.348,950,142.93,880
0.00799,3,13730,1001,0.348,907,153.02,853
0.00799,3,13730,1001,0.357,863,163.28,830
0.00799,3,13730,1001,0.381,730,193.87,761
0.00799,3,13730,1001,0.377,690,202.91,730
0.00799,3,13730,996,0.402,593,224.47,681
0.00799,3,13730,1001,0.395,546,234.71,651
0.00799,3,13730,1007,0.415,450,255.1,604
0.00799,3,13730,1007,0.423,401,265.19,578
0.00799,3,13730,1007,0.434,355,274.45,555
0.00799,3,13730,1007,0.458,298,285.6,535
0.008,3,13730,978,0.39,726,194.78,765
0.008,3,13730,978,0.411,658,210.09,736
0.008,3,13730,989,0.428,575,228.41,692
0.008,3,13730,978,0.435,518,240.73,657
0.008,3,13730,978,0.444,421,261.1,603
0.008,3,13730,996,0.454,355,274.45,569
0.008,3,13730,996,0.496,176,307.96,480
0.008,3,13730,983,0.492,98,320.91,426
0.00781,3,13730,1033,0.353,1204,82.5,1060
0.00781,3,13730,1063,0.335,1162,92.57,1062
0.00781,3,13530,951,0.375,1070,112.69,912
0.00781,3,13630,1027,0.391,1015,126.67,958
0.00781,3,13730,951,0.399,916,150.91,829
0.00781,3,13830,998,0.368,766,186.55,751
0.00781,3,13530,969,0.387,618,217.24,656
0.00781,3,13930,1005,0.441,535,238.76,667
0.00781,3,13830,1050,0.44,488,247.94,656
0.00781,3,13730,1080,0.449,386,268.24,617
0.00781,3,13830,1056,0.434,333,279.58,554
0.00781,3,13830,1103,0.477,214,301.97,534
0.00781,3,13830,1056,0.419,162,311.07,425
0.00782,3,13730,2000,0.031,1065,115.71,1492
0.00782,3,13730,2000,0.066,1027,124.74,1492
0.00782,3,13730,2000,0.112,824,172.33,1289
0.00782,3,13730,2000,0.136,699,200.88,1153
0.00782,3,13730,2000,0.168,560,231.68,1018
0.00796,3,13730,2000,0.077,1313,56.31,1826
0.00796,3,13730,2000,0.1,1216,79.63,1759
0.00796,3,13730,2000,0.116,1137,98.55,1666
0.00796,3,13730,2000,0.12,1048,119.76,1573
0.00796,3,13730,2000,0.136,976,136.8,1493
0.00796,3,13730,2000,0.157,784,181.54,1266
0.00796,3,13730,2000,0.158,708,198.85,1186
0.00796,3,13730,2000,0.177,499,244.78,933
0.00796,3,13730,2000,0.197,396,266.21,826
0.00796,3,13730,2000,0.235,287,287.7,746
0.00801,3,13730,2000,0.078,1170,90.65,1658
0.00801,3,13730,2000,0.082,1149,95.68,1637
0.00801,3,13730,2000,0.098,1111,104.76,1609
0.00801,3,13730,2000,0.086,1074,113.57,1542
0.00801,3,13730,2000,0.115,1074,113.57,1583
0.00801,3,13730,2000,0.114,989,133.73,1469
0.00801,3,13730,2000,0.116,976,136.8,1456
0.00801,3,13730,2000,0.127,972,137.75,1465
0.00801,3,13730,2000,0.129,920,149.97,1400
0.00801,3,13730,2000,0.144,877,160.02,1364
0.00801,3,13730,2000,0.165,667,208.07,1122
0.00801,3,13730,2000,0.188,570,229.5,1028
0.00801,3,13730,2000,0.194,503,243.93,950
0.00801,3,13730,2000,0.233,426,260.07,905
0.00801,3,13730,2000,0.3,182,306.92,684
0.00803,3,13630,2007,0.151,1019,125.72,1579
0.00803,3,13730,1997,0.168,885,158.16,1418
0.00803,3,13830,1997,0.204,832,171.37,1398
0.00803,3,13730,1997,0.186,793,179.47,1321
0.00803,3,13730,1997,0.196,681,204.93,1188
0.00803,3,13730,2004,0.218,560,231.68,1069
0.00803,3,13730,1997,0.224,494,245.84,987
0.00803,3,13730,2001,0.242,435,258.21,939
0.00803,3,13830,2001,0.241,379,270.45,862
0.00803,3,13730,2001,0.268,298,285.6,795
0.00803,3,13730,1997,0.28,216,300.88,702
0.00799,3,13730,2002,0.127,950,142.93,1441
0.00799,3,13730,2002,0.154,863,163.28,1365
0.00799,3,13730,2002,0.165,775,183.6,1268
0.00799,3,13730,2008,0.168,685,204.04,1155
0.00799,3,13730,2024,0.193,593,224.47,1080
0.00799,3,13730,2013,0.244,450,255.1,960
0.00799,3,13730,2008,0.265,350,275.45,857
0.00799,3,13730,2013,0.286,298,285.6,821
0.008,3,13630,2000,0.204,626,216.34,1135
0.008,3,13730,2000,0.229,508,242.87,1008
0.008,3,13730,2050,0.274,345,276.44,862
0.008,3,13730,2039,0.296,276,289.79,796
0.008,3,13730,2028,0.301,221,299.98,741
0.00781,3,13830,2029,0.104,1216,80.55,1739
0.00781,3,13930,2061,0.164,1081,113.74,1668
0.00781,3,13630,2025,0.148,985,133.76,1501
0.00785,3,13830,1952,0.154,920,150.88,1375
0.00781,3,13730,2025,0.165,811,175.33,1296
0.00785,3,13830,1975,0.185,743,191.8,1214
0.00785,3,13930,1981,0.188,573,230.55,1000
0.00781,3,13830,2025,0.211,522,240.71,989
0.00781,3,13530,1961,0.23,432,257.2,876
0.00785,3,14020,1981,0.261,288,289.71,735
0.00781,3,13630,1955,0.281,223,298.88,681
0.00782,3,13730,4000,0.043,699,200.88,2035
0.00782,3,13730,4000,0.083,556,232.54,1764
0.00801,3,13730,4000,0.05,690,202.91,1968
0.00801,3,13730,4000,0.055,676,206.06,1945
0.00801,3,13730,4000,0.115,626,217.2,1988
0.00801,3,13730,4000,0.124,537,236.65,1783
0.00801,3,13730,4000,0.138,508,242.87,1751
0.00801,3,13730,4000,0.136,503,243.93,1730
0.00801,3,13730,4000,0.153,435,258.21,1604
0.00801,3,13730,4000,0.211,260,292.8,1313
0.00801,3,13730,4008,0.102,753,188.63,2301
0.00801,3,13730,4008,0.148,589,225.35,2000
0.00801,3,13730,4008,0.124,551,233.63,1833
0.00801,3,13730,4015,0.159,460,253.01,1700
0.00801,3,13730,4019,0.19,350,275.45,1499
0.00801,3,13630,4030,0.229,201,302.85,1233
0.00801,3,13630,4019,0.268,137,313.91,1166
0.00795,3,13730,4026,0.151,499,244.78,1806
0.00795,3,13730,3950,0.164,455,254.05,1688
0.00795,3,13730,3932,0.18,401,265.19,1611
0.00795,3,13730,4000,0.219,298,285.6,1469
0.00795,3,13730,4033,0.245,182,306.92,1241
0.00799,3,13730,3999,0.201,460,253.01,1806
0.00799,3,13730,4010,0.207,401,265.19,1677
0.00799,3,13730,4010,0.228,350,275.45,1604
0.00799,3,13730,3988,0.23,308,283.67,1491
0.00799,3,13730,3999,0.263,216,300.88,1355
0.00781,3,13930,3910,0.082,996,133.91,2743
0.00781,3,13730,3884,0.079,907,153.02,2515
0.00781,3,13730,4004,0.078,828,171.4,2360
0.00781,3,13930,3832,0.093,756,189.72,2136
0.00781,3,13930,3910,0.1,707,200.83,2070
0.00781,3,13930,4110,0.143,448,257.15,1607
0.00781,3,13630,3930,0.168,371,270.46,1418
0.00781,3,13930,4077,0.201,295,287.7,1365
0.00781,3,13630,3930,0.218,206,301.95,1155
0.00781,3,13730,4055,0.276,61,326.58,966
0.00801,3,17650,500,0.491,1322,91.06,568
0.00801,3,17650,500,0.539,1037,158.71,487
0.00801,3,17650,500,0.532,967,175,462
0.00801,3,17650,500,0.575,846,202.7,434
0.00801,3,17650,500,0.588,740,226.36,405
0.00801,3,17650,500,0.596,674,240.74,384
0.00801,3,17650,500,0.577,542,268.5,336
0.00801,3,17650,500,0.593,443,288.23,309
0.00801,3,17650,500,0.589,338,307.85,274
0.00801,3,17650,500,0.587,315,311.93,266
0.00801,3,17650,500,0.591,198,331.18,229
0.00801,3,17650,501,0.449,1368,80.02,574
0.00801,3,17650,501,0.43,1297,97.06,544
0.00801,3,17650,501,0.452,1209,118.08,522
0.00801,3,17550,496,0.497,1128,136.32,503
0.00801,3,17650,501,0.477,1072,150.5,482
0.00801,3,17650,496,0.461,993,168.97,452
0.00801,3,17650,496,0.47,931,183.31,433
0.00801,3,17650,501,0.487,768,220.17,385
0.00801,3,17550,496,0.519,522,271.71,315
0.00801,3,17650,501,0.601,191,332.23,229
0.008,3,17650,508,0.566,1085,147.45,511
0.008,3,17650,508,0.566,931,183.31,458
0.008,3,17650,500,0.58,800,213.04,422
0.008,3,17650,500,0.64,552,266.45,355
0.008,3,17650,500,0.67,261,321.15,275
0.00801,3,17650,1000,0.231,1076,149.56,833
0.00801,3,17650,1000,0.243,850,201.79,690
0.00801,3,17650,1000,0.314,791,215.05,693
0.00801,3,17650,1000,0.299,712,232.49,633
0.00801,3,17650,1000,0.302,640,248.03,588
0.00801,3,17650,1000,0.351,490,279,518
0.00803,3,17650,1005,0.205,1364,80.98,1020
0.00803,3,17650,1005,0.227,1234,112.12,946
0.00803,3,17650,1009,0.217,1085,147.45,844
0.00803,3,17650,1005,0.255,984,171.06,794
0.00803,3,17650,1009,0.245,931,183.31,760
0.00803,3,17650,1009,0.276,860,199.53,725
0.00803,3,17650,1009,0.272,791,215.05,680
0.00803,3,17650,1009,0.294,740,226.36,658
0.00803,3,17550,1005,0.316,646,245.85,606
0.00803,3,17650,1009,0.317,596,257.32,576
0.00803,3,17650,1005,0.358,506,275.8,538
0.00803,3,17650,1005,0.359,454,286.09,505
0.00803,3,17550,1005,0.395,368,301.61,470
0.00803,3,17650,1005,0.443,279,318.13,436
0.00803,3,17550,1009,0.46,187,332.16,388
0.008,3,17650,995,0.246,954,178,763
0.008,3,17750,989,0.432,479,282.03,523
0.00785,3,17550,1005,0.303,1406,69.88,1076
0.00781,3,17650,1033,0.259,1360,81.94,1045
0.00785,3,17550,1034,0.279,1310,92.95,1029
0.00785,3,17650,1005,0.318,1280,101.13,1003
0.00781,3,17850,1033,0.26,1183,126.26,925
0.00785,3,17750,1086,0.224,1141,135.22,929
0.00781,3,17850,1021,0.27,1024,163.71,815
0.00781,3,17550,1018,0.27,927,183.27,751
0.00781,3,17550,1033,0.339,842,202.66,747
0.00781,3,17650,1014,0.302,754,223.27,656
0.00781,3,17550,1021,0.358,646,245.85,621
0.00785,3,17550,1023,0.357,563,263.31,573
0.00781,3,17550,1033,0.374,444,287.21,508
0.00785,3,17550,1074,0.376,390,297.52,493
0.00781,3,17650,1044,0.411,217,328.24,387
0.00782,3,17650,2000,0.153,900,190.42,1384
0.00796,3,17650,2000,0.094,1414,68.95,1973
0.00796,3,17650,2000,0.103,1335,87.94,1879
0.00796,3,17650,2000,0.115,1183,124.27,1680
0.00796,3,17650,2000,0.136,1136,135.41,1666
0.00796,3,17650,2000,0.123,1028,160.81,1506
0.00796,3,17650,2000,0.132,967,175,1426
0.00796,3,17650,2000,0.149,850,201.79,1293
0.00796,3,17650,2000,0.178,782,217.06,1226
0.00796,3,17650,2000,0.204,669,241.81,1120
0.00801,3,17650,2000,-0.046,1402,71.84,1799
0.00801,3,17650,2000,-0.04,1360,81.94,1751
0.00801,3,17650,2000,-0.025,1297,97.06,1684
0.00801,3,17650,2000,0.029,1145,133.28,1541
0.00801,3,17650,2000,0.059,989,169.9,1368
0.00801,3,17650,2000,0.122,882,194.52,1297
0.00801,3,17650,2000,0.144,768,220.17,1172
0.00801,3,17650,2000,0.18,688,237.71,1106
0.00801,3,17650,2000,0.22,557,265.42,980
0.00801,3,17650,2000,0.285,378,300.56,820
0.00801,3,17650,2000,0.338,297,315.06,775
0.00801,3,17650,2000,0.347,223,327.3,687
0.00801,3,17650,2000,0.387,123,341.87,597
0.00803,3,17750,1998,0.102,1335,88.94,1879
0.00803,3,17650,1998,0.113,1263,105.19,1798
0.00803,3,17550,1993,0.121,1187,122.33,1698
0.00803,3,17650,2001,0.145,1136,135.41,1665
0.00803,3,17650,2001,0.153,1085,147.45,1604
0.00803,3,17650,1998,0.178,954,178,1456
0.00803,3,17650,2001,0.242,749,224.37,1262
0.00803,3,17650,1998,0.242,679,239.66,1168
0.00803,3,17650,2001,0.261,626,251,1120
0.00803,3,17550,2001,0.299,537,268.65,1052
0.008,3,17650,2000,0.15,913,187.44,1369
0.008,3,17650,1995,0.183,791,215.05,1253
0.008,3,17460,2000,0.308,408,293.4,905
0.00785,3,17750,1965,0.064,1457,59.59,1915
0.00785,3,17750,1970,0.115,1200,121.22,1664
0.00781,3,17750,1996,0.14,1136,136.4,1607
0.00781,3,17460,1970,0.155,998,165.97,1443
0.00781,3,17650,1996,0.172,967,175,1424
0.00781,3,17550,1984,0.233,689,236.58,1132
0.00785,3,17460,1981,0.227,623,249.94,1050
0.00781,3,17550,1984,0.272,582,259.36,1039
0.00781,3,17360,1967,0.306,473,279.94,941
0.00781,3,17650,2007,0.302,383,299.63,833
0.00781,3,17360,1984,0.334,249,321.03,705
0.00782,3,17650,4000,0.011,837,204.73,2307
0.00782,3,17650,4000,0.084,674,240.74,2035
0.00782,3,17460,4000,0.212,579,259.2,1967
0.00796,3,17650,4000,-0.158,1301,96.1,3066
0.00796,3,17650,4000,-0.066,1046,156.6,2639
0.00796,3,17650,4000,-0.05,940,181.23,2373
0.00796,3,17650,4000,-0.042,873,196.57,2213
0.00796,3,17650,4000,-0.001,768,220.17,2053
0.00796,3,17650,4000,0.025,679,239.66,1866
0.00796,3,17650,4000,0.091,552,266.45,1693
0.00796,3,17650,4000,0.142,480,280.98,1626
0.00796,3,17650,4000,0.147,427,291.32,1480
0.00801,3,17650,4000,-0.026,819,208.78,2109
0.00801,3,17650,4000,0.119,611,254.17,1885
0.00801,3,17650,4000,0.117,592,258.16,1829
0.00801,3,17650,4000,0.163,537,269.52,1788
0.00801,3,17650,4000,0.202,459,285.12,1676
